.pl 16959
CisloVydejky;DatumVydeje;CisloOdberatele;NazevOdberatele;CisloKarty;NazevZbozi;MernaJednotka;Rabat;ProdCena;SazbaD;VKart;Vydano;Zisk
00011$;737798$;04046$;Statutární mìsto Pardubice$;4494$;Èistiè myèky Madel 250ml$;ks$;11.80$;31.39$;21$;12$;1$;5.65
00012$;737798$;04227$;Miroslav Kuèera$;0389$;Nádobí Jar 5l PROFI$;ks$;9.00$;155.50$;21$;3$;1$;15.77
00012$;737798$;04227$;Miroslav Kuèera$;5750$;Houbièka nadobí po 10ks 8x5x2.5cm$;tyè$;9.00$;5.99$;21$;48$;1$;0.64
00012$;737798$;04227$;Miroslav Kuèera$;1056$;Tekuté mıdlo 5l Vakavo Love Herbal bílé$;kan$;9.00$;61.25$;21$;0$;1$;6.54
00012$;737798$;04227$;Miroslav Kuèera$;3249$;Cif 2v1 Cleaner Disinfect. 750ml$;ks$;9.00$;47.00$;21$;6$;1$;5.35
00012$;737798$;04227$;Miroslav Kuèera$;3097$;Okna Cif 750ml MR$;ks$;9.00$;41.40$;21$;6$;1$;4.80
00012$;737798$;04227$;Miroslav Kuèera$;5862$;WC èistiè Domestos 750ml Fresh zelenı$;ks$;9.00$;24.20$;21$;20$;1$;4.30
00012$;737798$;04227$;Miroslav Kuèera$;1943$;Somat do myèky oplachovací 750ml$;ks$;9.00$;69.50$;21$;10$;1$;7.00
00012$;737798$;04227$;Miroslav Kuèera$;3657$;Rukavice nitrilové bez pudru 100ks M$;kra$;9.00$;294.80$;21$;10$;1$;26.80
00012$;737798$;04227$;Miroslav Kuèera$;5730$;Utìrka houbová 3ks Betty 16x18cm     /24$;bal$;9.00$;9.78$;21$;288$;1$;1.05
00012$;737798$;04227$;Miroslav Kuèera$;3403$;Utìrka UNI víceuèelová 3ks 38x38cm$;bal$;9.00$;8.52$;21$;80$;1$;0.93
00012$;737798$;04227$;Miroslav Kuèera$;2798$;Sáèky do koše 60l 58x68 /7mi 20k TopStar$;rol$;9.00$;8.90$;21$;40$;1$;0.90
00012$;737798$;04227$;Miroslav Kuèera$;5864$;Pytle 120L/40mi 70x110cm role-25ks tranp$;rol$;9.00$;54.45$;21$;10$;1$;4.95
00012$;737798$;04227$;Miroslav Kuèera$;4651$;Leštìnka Real prach DUO 300ml+300ml$;duo$;9.00$;51.82$;21$;6$;1$;5.52
00012$;737798$;04227$;Miroslav Kuèera$;1014$;Osvìovaè spray Glade 300ml Vùnì èistoty$;ks$;9.00$;39.99$;21$;12$;1$;10.50
00012$;737798$;04227$;Miroslav Kuèera$;5105$;WC blok Bref 4koul 50g závìs barvíc Purp$;ks$;9.00$;23.90$;21$;10$;1$;2.88
00012$;737798$;04227$;Miroslav Kuèera$;1504$;Sáèky na vloky uzké krab.13x9cm 30ks$;bal$;9.00$;6.65$;21$;50$;1$;0.75
00012$;737798$;04227$;Miroslav Kuèera$;2449$;Finish sùl myèky 1,5kg                /2$;ks$;9.00$;31.40$;21$;8$;1$;4.55
00012$;737798$;04227$;Miroslav Kuèera$;3793$;Jar tablety do myèky Yellow A.One 96k$;ks$;9.00$;271.50$;21$;2$;1$;36.11
00013$;737798$;03296$;Blyth s.r.o.$;5997$;Ostøikovaè zimní Carline 5L (-20)$;kan$;7.00$;83.08$;21$;3$;108$;1423.44
00014$;737801$;01445$;KNORR-BREMSE Systémy pro uitková$;1995$;Sùl prùmyslové tablety 25kg$;pyt$;-15.00$;199.53$;21$;0$;1$;74.53
00015$;737801$;01534$;Èipro B, v.o.s.$;3607$;Papírové ruèníky ZZ 2vr 1193 celuloz 150$;ks$;7.00$;16.40$;21$;20$;1$;1.65
00015$;737801$;01534$;Èipro B, v.o.s.$;5265$;Prášek Bonux 60dávek Color$;ks$;7.00$;158.20$;21$;0$;1$;21.30
00016$;737802$;01509$;Severoèeská servisní a.s.        LB$;0559$;Smeták PE závit jemnı+hùl 120cm EKO 5120$;ks$;-10.00$;72.01$;21$;3$;1$;19.56
00017$;737802$;01509$;Severoèeská servisní a.s.        LB$;0552$;Krém na ruce Indulona A/64 modrá 100g /5$;ks$;-10.00$;26.25$;21$;25$;50$;312.00
00017$;737802$;01509$;Severoèeská servisní a.s.        LB$;2948$;Mıdlo FA Energising tmavì modrá 90g   /4$;ks$;-10.00$;10.89$;21$;24$;50$;174.50
00017$;737802$;01509$;Severoèeská servisní a.s.        LB$;0241$;Prací gel Persil 2l /40dávek Color$;ks$;-10.00$;165.30$;21$;4$;8$;404.00
00017$;737802$;01509$;Severoèeská servisní a.s.        LB$;0378$;Ruèník froté Comfort 50x100cm modrı$;ks$;-10.00$;75.93$;21$;0$;5$;115.15
00017$;737802$;01509$;Severoèeská servisní a.s.        LB$;2406$;Solvina 450g Industrial$;ks$;-10.00$;15.95$;21$;12$;24$;89.28
00017$;737802$;01509$;Severoèeská servisní a.s.        LB$;3309$;Toaletní papír Gigant 2vrs.190 Harm/7360$;rol$;-10.00$;19.88$;21$;12$;12$;40.56
00018$;737802$;01568$;Nabídky pro zákazníky$;1448$;Satur Badex 1l dezinfekce$;ks$;0.00$;17.98$;21$;8$;1$;3.48
00018$;737802$;01568$;Nabídky pro zákazníky$;4997$;Nádobí Jar 650ml Extra Hygiene$;ks$;0.00$;37.35$;21$;16$;1$;5.26
00018$;737802$;01568$;Nabídky pro zákazníky$;4463$;Drátìnka plast po 3ks Colored  8x3cm$;bal$;0.00$;8.24$;21$;20$;1$;2.14
00018$;737802$;01568$;Nabídky pro zákazníky$;1586$;Hadr na podlahu bílı Aratex 2 50x60cm$;ks$;0.00$;7.73$;21$;50$;1$;2.08
00018$;737802$;01568$;Nabídky pro zákazníky$;5750$;Houbièka nadobí po 10ks 8x5x2.5cm$;tyè$;0.00$;6.86$;21$;48$;1$;1.51
00018$;737802$;01568$;Nabídky pro zákazníky$;3791$;Chloramin T 1kg sáèek$;ks$;0.00$;193.51$;21$;14$;1$;40.54
00018$;737802$;01568$;Nabídky pro zákazníky$;0387$;Okna Iron 500ml industrial$;ks$;0.00$;12.22$;21$;8$;1$;2.52
00018$;737802$;01568$;Nabídky pro zákazníky$;1464$;Nádobí Lena Industrial 5kg$;kan$;0.00$;49.25$;21$;0$;1$;13.25
00018$;737802$;01568$;Nabídky pro zákazníky$;3288$;\o\Vojenské leštidlo 250g èerné$;ks$;0.00$;70.40$;21$;12$;1$;15.40
00018$;737802$;01568$;Nabídky pro zákazníky$;2613$;Krém na ruce Vakavo 100ml s glycerinem$;ks$;0.00$;8.52$;21$;25$;1$;1.99
00018$;737802$;01568$;Nabídky pro zákazníky$;0107$;Mazlavé mıdlo 9kg svìtlé$;kan$;0.00$;184.28$;21$;0$;1$;73.47
00018$;737802$;01568$;Nabídky pro zákazníky$;2102$;Tekuté mıdlo 5l Clear Body Natural/Blue$;kan$;0.00$;42.04$;21$;0$;1$;15.14
00018$;737802$;01568$;Nabídky pro zákazníky$;0317$;Tekuté mıdlo 5l Antibakter. Riva$;kan$;0.00$;89.85$;21$;0$;1$;23.44
00018$;737802$;01568$;Nabídky pro zákazníky$;2797$;Mıdlo Solvina 100g$;ks$;0.00$;4.80$;21$;56$;1$;1.67
00018$;737802$;01568$;Nabídky pro zákazníky$;2564$;Papírové ruèníky ZZ 1vr Cerepa 250 šedá$;ks$;0.00$;9.97$;21$;20$;1$;2.27
00018$;737802$;01568$;Nabídky pro zákazníky$;3071$;Písek tekutı Krystal 6kg$;kan$;0.00$;176.34$;21$;0$;1$;36.94
00018$;737802$;01568$;Nabídky pro zákazníky$;2331$;Prášek Robeta 9kg$;ks$;0.00$;94.41$;21$;0$;1$;21.17
00018$;737802$;01568$;Nabídky pro zákazníky$;5516$;Písek Primona 500g$;ks$;0.00$;11.25$;21$;0$;1$;2.25
00018$;737802$;01568$;Nabídky pro zákazníky$;5484$;Pytle 120L/typ 50 70x110cm role-25ks èer$;rol$;0.00$;38.84$;21$;10$;1$;7.59
00018$;737802$;01568$;Nabídky pro zákazníky$;5970$;Sáèky do koše 35l 50x60 /6mi 50ks èerné$;rol$;0.00$;9.91$;21$;40$;1$;2.01
00018$;737802$;01568$;Nabídky pro zákazníky$;2980$;Sáèky do koše 30l 50x60 /10mi zatah.L15$;rol$;0.00$;14.40$;21$;50$;1$;3.15
00018$;737802$;01568$;Nabídky pro zákazníky$;0573$;Sáèky do koše 30l 49x60 /50ks bílé/trans$;rol$;0.00$;11.93$;21$;40$;1$;2.43
00018$;737802$;01568$;Nabídky pro zákazníky$;0532$;Savo  1,2l original obyè$;ks$;0.00$;32.44$;21$;6$;1$;9.05
00018$;737802$;01568$;Nabídky pro zákazníky$;1802$;Savo  1,2l perex do praèky$;ks$;0.00$;34.29$;21$;6$;1$;8.45
00018$;737802$;01568$;Nabídky pro zákazníky$;2406$;Solvina 450g Industrial$;ks$;0.00$;17.57$;21$;12$;1$;5.34
00018$;737802$;01568$;Nabídky pro zákazníky$;0614$;\o\Leštìnka Real prach 300ml pozor 1ks$;ks$;0.00$;30.33$;21$;0$;1$;7.18
00018$;737802$;01568$;Nabídky pro zákazníky$;5604$;WC pisoar Fixinela 1kg=40ks$;ks$;0.00$;123.87$;21$;0$;1$;24.85
00018$;737802$;01568$;Nabídky pro zákazníky$;1418$;Toaletní papír 1vrs.400 Cerepa/Recy  30m$;rol$;0.00$;2.36$;21$;64$;1$;0.70
00018$;737802$;01568$;Nabídky pro zákazníky$;5988$;Toaletní papír Gigant 2vrs.190 Celuloza$;rol$;0.00$;15.62$;21$;6$;1$;4.17
00018$;737802$;01568$;Nabídky pro zákazníky$;5315$;Ubrousky bílé 33x33cm 140g$;ks$;0.00$;8.48$;21$;48$;1$;1.78
00019$;737802$;00421$;Hygotrend, s.r.o.$;1245$;Toaletní papír 1vrs. Harmasan 400    50m$;rol$;8.00$;4.17$;21$;30$;1$;0.47
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;1954$;Houbièka nádobí s drákou po 10ks 10x7cm$;tyè$;-10.00$;18.13$;21$;50$;3$;11.07
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;1086$;Krém na ruce Indulona mìsíèková 100g  /5$;ks$;-10.00$;25.78$;21$;25$;60$;349.20
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;2948$;Mıdlo FA Energising tmavì modrá 90g   /4$;ks$;-10.00$;10.89$;21$;24$;54$;188.46
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;0352$;Nádobí Jar 900ml Citron$;ks$;-10.00$;35.50$;21$;12$;4$;32.12
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;0378$;Ruèník froté Comfort 50x100cm modrı$;ks$;-10.00$;75.93$;21$;0$;18$;414.54
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;2406$;Solvina 450g Industrial$;ks$;-10.00$;15.95$;21$;12$;18$;66.96
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;3676$;Toaletní papír 2vrs.160 Tento Bílı   19m$;rol$;-10.00$;4.84$;21$;64$;64$;87.04
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;5909$;||200729$;ks$;-10.00$;0.00$;21$;0$;3$;0.00
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;3288$;\o\Vojenské leštidlo 250g èerné$;ks$;-10.00$;77.44$;21$;12$;18$;403.92
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;5545$;Vonnı olej Krystal 750ml Black$;ks$;-10.00$;93.04$;21$;18$;4$;101.52
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;2152$;Peodorant do bot spray 150ml$;ks$;-10.00$;44.91$;21$;6$;18$;215.28
00020$;737803$;01509$;Severoèeská servisní a.s.        LB$;3415$;\o\Impregnace  Kiwi 200ml$;ks$;-10.00$;74.94$;21$;6$;20$;408.80
00021$;737803$;00421$;Hygotrend, s.r.o.$;0793$;Sùl posypová 10kg$;taš$;8.00$;42.40$;21$;0$;1$;7.90
00021$;737803$;00421$;Hygotrend, s.r.o.$;0150$;Sùl posypová 50kg$;pyt$;8.00$;194.46$;21$;0$;1$;46.96
00022$;737803$;02873$;Oblastní nemocnice Mladá Boleslav$;5822$;\o\Uklidovı vozík JOOKY II$;ks$;-8.00$;4700.00$;21$;0$;1$;800.00
00022$;737803$;02873$;Oblastní nemocnice Mladá Boleslav$;5822$;\o\Uklidovı vozík JOOKY II$;ks$;-8.00$;4490.00$;21$;0$;5$;2950.00
00023$;737803$;02873$;Oblastní nemocnice Mladá Boleslav$;5612$;Úklidovı vozík Plus IV.$;ks$;-8.00$;3224.21$;21$;0$;1$;1001.29
00023$;737803$;02873$;Oblastní nemocnice Mladá Boleslav$;5612$;Úklidovı vozík Plus IV.$;ks$;-8.00$;2935.00$;21$;0$;5$;3560.40
00024$;737805$;04054$;Støední škola gastronomie a slueb,$;5174$;\o\Stojan na odpad Pedalbag 3xvíko$;ks$;-8.00$;8553.60$;21$;0$;1$;2366.10
00025$;737805$;02117$;OSAPO, s.r.o.$;4303$;Toaletní papír Gigant 1vrs.240mm CLASSIC$;rol$;8.00$;13.69$;21$;6$;1$;1.79
00025$;737805$;02117$;OSAPO, s.r.o.$;3292$;Toaletní papír Gigant 2vrs.230 Celuloza$;rol$;8.00$;18.94$;21$;6$;1$;3.19
00025$;737805$;02117$;OSAPO, s.r.o.$;0749$;Toaletní papír Gigant 2vrs.240 Harm/7362$;rol$;8.00$;29.74$;21$;6$;1$;4.04
00026$;737808$;12049$;Real-servisis s.r.o.$;5217$;Nádobí Jar 450ml Pome granate$;ks$;0.00$;22.47$;21$;21$;3$;14.07
00026$;737808$;12049$;Real-servisis s.r.o.$;3607$;Papírové ruèníky ZZ 2vr 1193 celuloz 150$;ks$;0.00$;18.59$;21$;20$;120$;460.80
00026$;737808$;12049$;Real-servisis s.r.o.$;5805$;Papírové ruèníky role 2vr Tento XXL 75m$;rol$;0.00$;52.32$;21$;6$;36$;375.48
00026$;737808$;12049$;Real-servisis s.r.o.$;0850$;Sáèky do koše 35l 50x60/ 15mi zatah15kMO$;rol$;0.00$;22.03$;21$;32$;32$;142.40
00026$;737808$;12049$;Real-servisis s.r.o.$;1246$;Sáèky do koše 70l 63x85 /8mi 40ks bílı$;rol$;0.00$;20.48$;21$;9$;9$;43.92
00026$;737808$;12049$;Real-servisis s.r.o.$;0749$;Toaletní papír Gigant 2vrs.240 Harm/7362$;rol$;0.00$;32.33$;21$;6$;36$;238.68
00026$;737808$;12049$;Real-servisis s.r.o.$;5546$;Vonnı olej Krystal 750ml modrı$;ks$;0.00$;79.04$;21$;18$;1$;15.81
00026$;737808$;12049$;Real-servisis s.r.o.$;4909$;Vonnı olej Krystal 750ml rùovı$;ks$;0.00$;77.78$;21$;18$;1$;15.56
00026$;737808$;12049$;Real-servisis s.r.o.$;2936$;WC závìs Dr.House 40g moøe$;ks$;0.00$;7.49$;21$;24$;24$;74.16
00026$;737808$;12049$;Real-servisis s.r.o.$;4626$;Agol dezinf.ploch alkohol. MR 750m Viruc$;ks$;0.00$;94.00$;21$;12$;5$;94.00
00027$;737808$;03836$;Antolin LIBAN,s.r.o.$;0389$;Nádobí Jar 5l PROFI$;ks$;-5.00$;191.98$;21$;3$;8$;418.40
00027$;737808$;03836$;Antolin LIBAN,s.r.o.$;0337$;Písek tekutı REAL 10kg kanystr$;kan$;-5.00$;319.97$;21$;0$;6$;457.14
00027$;737808$;03836$;Antolin LIBAN,s.r.o.$;0658$;Smeták DR nelak. s holí 120cm 28x6cm$;ks$;-5.00$;79.84$;21$;5$;40$;740.80
00027$;737808$;03836$;Antolin LIBAN,s.r.o.$;1650$;Vìdro PVC 10l Spokar s mìrkou a vılevkou$;ks$;-5.00$;60.42$;21$;10$;10$;143.90
00027$;737808$;03836$;Antolin LIBAN,s.r.o.$;3308$;Okna Clin 500ml Lemon MR$;ks$;-5.00$;31.43$;21$;10$;10$;92.30
00027$;737808$;03836$;Antolin LIBAN,s.r.o.$;1586$;Hadr na podlahu bílı Aratex 2 50x60cm$;ks$;-5.00$;8.12$;21$;50$;20$;49.40
00027$;737808$;03836$;Antolin LIBAN,s.r.o.$;3858$;Lopatka plechová velká  24x23cm modrá /6$; $;-5.00$;43.54$;21$;48$;20$;213.60
00027$;737808$;03836$;Antolin LIBAN,s.r.o.$;1162$;Smetáèek DR textilní uzkı 4 øadı$;ks$;-5.00$;72.36$;21$;10$;20$;348.20
00028$;737809$;05229$;LIPA VELKOOBCHOD PAPÍREM s.r.o.$;4228$;Agol dezinf.ploch alkohol. 5l Virucidní$;kan$;8.00$;387.28$;21$;0$;1$;11.28
00028$;737809$;05229$;LIPA VELKOOBCHOD PAPÍREM s.r.o.$;4626$;Agol dezinf.ploch alkohol. MR 750m Viruc$;ks$;8.00$;77.46$;21$;12$;1$;2.26
00028$;737809$;05229$;LIPA VELKOOBCHOD PAPÍREM s.r.o.$;3672$;Rozprašovaè + láhev 500ml Cormen$;ks$;8.00$;17.46$;21$;12$;1$;0.51
00029$;737809$;01568$;Nabídky pro zákazníky$;4781$;\o\Incidin Rapid 2l$;ks$;0.00$;609.07$;21$;3$;1$;159.57
00029$;737809$;01568$;Nabídky pro zákazníky$;2776$;\o\Medicarine doza 300tabl.$;ks$;0.00$;917.57$;21$;6$;1$;200.72
00030$;737811$;04151$;Komunitní práce Liberec,o.p.s.$;4372$;\o\Respirátor FFP2/KN95$;ks$;0.00$;12.31$;21$;0$;1$;5.11
00030$;737811$;04151$;Komunitní práce Liberec,o.p.s.$;3998$;\o\Respirátor FFP3 Spirotec$;ks$;0.00$;115.70$;21$;0$;1$;26.70
00030$;737811$;04151$;Komunitní práce Liberec,o.p.s.$;3998$;\o\Respirátor FFP3 Spirotec$;ks$;0.00$;57.00$;21$;0$;1$;-32.00
00031$;737811$;01568$;Nabídky pro zákazníky$;4006$;Tekuté mıdlo 500ml Mitia Aloe zelená$;ks$;0.00$;29.33$;21$;12$;1$;5.73
00031$;737811$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00031$;737811$;01568$;Nabídky pro zákazníky$;1802$;Savo  1,2l perex do praèky$;ks$;0.00$;34.29$;21$;6$;1$;8.45
00031$;737811$;01568$;Nabídky pro zákazníky$;5740$;Avivá Silan 800ml Aroma Frangipani$;ks$;0.00$;43.32$;21$;12$;1$;11.70
00031$;737811$;01568$;Nabídky pro zákazníky$;2828$;Cilit Bang 750ml MR odmašovaè zelenı$;ks$;0.00$;59.60$;21$;12$;1$;12.22
00031$;737811$;01568$;Nabídky pro zákazníky$;4358$;Prášek Bonux 60+20dávek Color$;ks$;0.00$;198.95$;21$;0$;1$;65.25
00031$;737811$;01568$;Nabídky pro zákazníky$;2267$;Cilit Bang 750ml MR vodní kámen oranovı$;ks$;0.00$;62.16$;21$;12$;1$;14.71
00031$;737811$;01568$;Nabídky pro zákazníky$;2401$;Písek tekutı Cif 500ml/720g bílı$;ks$;0.00$;28.89$;21$;8$;1$;8.50
00031$;737811$;01568$;Nabídky pro zákazníky$;5294$;\O\Osvìovaè Glade 300ml mix$;ks$;0.00$;33.95$;21$;0$;1$;6.35
00031$;737811$;01568$;Nabídky pro zákazníky$;0552$;Krém na ruce Indulona A/64 modrá 100g /5$;ks$;0.00$;26.61$;21$;25$;1$;6.60
00031$;737811$;01568$;Nabídky pro zákazníky$;0801$;Kuchynì Cif 750ml MR$;ks$;0.00$;56.63$;21$;6$;1$;12.63
00032$;737811$;03877$;Vìzeòská sluba ÈR STR$;3215$;\o\Pytle rozpustnı na kontam.prádl.66x84$;ks$;0.00$;21.48$;21$;0$;25$;124.00
00033$;737812$;02720$;Inteva Products Czech Republic$;1711$;Líh Spirit syntetickı technickı 1l$;ks$;5.00$;77.81$;21$;6$;6$;76.86
00033$;737812$;02720$;Inteva Products Czech Republic$;0635$;Konkor 101 300ml støední$;ks$;5.00$;39.41$;21$;10$;10$;100.10
00033$;737812$;02720$;Inteva Products Czech Republic$;2195$;Silkal 93 300ml støední$;ks$;5.00$;57.57$;21$;10$;10$;145.00
00033$;737812$;02720$;Inteva Products Czech Republic$;0155$;Kontaktol spray 300ml na elektr.kontakty$;ks$;5.00$;71.52$;21$;10$;2$;21.92
00034$;737812$;01568$;Nabídky pro zákazníky$;0822$;Hotelové mıdlo balené 15g pouze celé bal$;ks$;0.00$;1.79$;21$;150$;1$;0.37
00034$;737812$;01568$;Nabídky pro zákazníky$;5440$;Holící krém Perfect/Solo 125ml$;ks$;0.00$;24.70$;21$;12$;1$;8.70
00034$;737812$;01568$;Nabídky pro zákazníky$;1165$;Holící štìtka malá 513/186$;ks$;0.00$;29.33$;21$;20$;1$;5.68
00034$;737812$;01568$;Nabídky pro zákazníky$;2882$;iletky Fresh Air 5ks FreshAir zvlh.prou$;bal$;0.00$;15.70$;21$;50$;1$;7.40
00034$;737812$;01568$;Nabídky pro zákazníky$;0660$;Síka na mıdlo$;ks$;0.00$;6.67$;21$;10$;1$;2.27
00034$;737812$;01568$;Nabídky pro zákazníky$;5428$;Go písková pasta na ruce 500g s glycerin$;ks$;0.00$;11.51$;21$;27$;1$;2.41
00035$;737812$;01568$;Nabídky pro zákazníky$;0661$;Cleamen 102/202 1l osvìovaè-neutralizát$;ks$;0.00$;143.41$;21$;12$;1$;28.68
00035$;737812$;01568$;Nabídky pro zákazníky$;2984$;Fixinela 500ml$;ks$;0.00$;24.17$;21$;21$;1$;5.98
00035$;737812$;01568$;Nabídky pro zákazníky$;5750$;Houbièka nadobí po 10ks 8x5x2.5cm$;tyè$;0.00$;6.86$;21$;48$;1$;1.51
00035$;737812$;01568$;Nabídky pro zákazníky$;5750$;Houbièka nadobí po 10ks 8x5x2.5cm$;tyè$;0.00$;6.86$;21$;48$;1$;1.51
00035$;737812$;01568$;Nabídky pro zákazníky$;0728$;Louh hydroxid sodnı 1kg$;ks$;0.00$;34.53$;21$;8$;1$;7.53
00035$;737812$;01568$;Nabídky pro zákazníky$;0389$;Nádobí Jar 5l PROFI$;ks$;0.00$;182.84$;21$;3$;1$;43.16
00035$;737812$;01568$;Nabídky pro zákazníky$;2613$;Krém na ruce Vakavo 100ml s glycerinem$;ks$;0.00$;8.52$;21$;25$;1$;1.99
00035$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00035$;737812$;01568$;Nabídky pro zákazníky$;0716$;Mop NN bavlnìnı prováz. hrubı závit 160g$;ks$;0.00$;21.53$;21$;50$;1$;5.03
00035$;737812$;01568$;Nabídky pro zákazníky$;5719$;Mop NN mikro Speedy 40cm šedı pruh 2xjaz$;ks$;0.00$;184.32$;21$;10$;1$;40.32
00035$;737812$;01568$;Nabídky pro zákazníky$;2102$;Tekuté mıdlo 5l Clear Body Natural/Blue$;kan$;0.00$;42.04$;21$;0$;1$;15.14
00035$;737812$;01568$;Nabídky pro zákazníky$;4570$;\o\Ocet 1L$;ks$;0.00$;8.97$;15$;6$;1$;2.07
00035$;737812$;01568$;Nabídky pro zákazníky$;0387$;Okna Iron 500ml industrial$;ks$;0.00$;12.22$;21$;8$;1$;2.52
00035$;737812$;01568$;Nabídky pro zákazníky$;1770$;Osvìovaè spray Fresh Air 300ml Lily$;ks$;0.00$;16.44$;21$;12$;1$;5.53
00035$;737812$;01568$;Nabídky pro zákazníky$;1562$;WC závìs Kostka sáèek Freshener 40g mix$;ks$;0.00$;5.82$;21$;200$;1$;1.92
00035$;737812$;01568$;Nabídky pro zákazníky$;2788$;Leštìnka Pronto spray multis.Jasmín 250m$;ks$;0.00$;73.29$;21$;12$;1$;21.35
00035$;737812$;01568$;Nabídky pro zákazníky$;5861$;\O\Pulirapid spray na vodní kámen 500ml$;ks$;0.00$;43.79$;21$;0$;1$;8.19
00035$;737812$;01568$;Nabídky pro zákazníky$;0446$;Pytle 120L/60mi 70x110cm role-20ks èerná$;rol$;0.00$;58.78$;21$;10$;1$;11.98
00035$;737812$;01568$;Nabídky pro zákazníky$;3636$;Písek tekutı REAL 600g industrial$;ks$;0.00$;18.92$;21$;18$;1$;4.41
00035$;737812$;01568$;Nabídky pro zákazníky$;2003$;Ubrousky 1vr.33x33cm 100ks bílé$;ks$;0.00$;11.02$;21$;36$;1$;2.22
00035$;737812$;01568$;Nabídky pro zákazníky$;6009$;Papírové ruèníky ZZ 1vr zelené$;kar$;0.00$;190.00$;21$;0$;1$;48.00
00035$;737812$;01568$;Nabídky pro zákazníky$;0537$;Savo  4kg kanystr$;kan$;0.00$;103.25$;21$;0$;1$;27.94
00035$;737812$;01568$;Nabídky pro zákazníky$;0542$;Savo plíseò MR 500ml$;ks$;0.00$;49.82$;21$;20$;1$;12.16
00035$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00035$;737812$;01568$;Nabídky pro zákazníky$;0100$;\O\dohledání vıbìrovky$;ks$;0.00$;9999.00$;21$;0$;1$;0.00
00035$;737812$;01568$;Nabídky pro zákazníky$;5318$;Utìrka Švédská MMS 210g 30x30cm$;ks$;0.00$;9.16$;21$;200$;1$;3.07
00035$;737812$;01568$;Nabídky pro zákazníky$;3348$;Toaletní papír 2vrs.160 ForestBIG 48/16m$;rol$;0.00$;3.64$;21$;48$;1$;0.79
00035$;737812$;01568$;Nabídky pro zákazníky$;5038$;Toaletní papír Gigant 1vrs.190mm CLASSIC$;rol$;0.00$;9.45$;21$;6$;1$;1.85
00036$;737812$;01568$;Nabídky pro zákazníky$;0107$;Mazlavé mıdlo 9kg svìtlé$;kan$;0.00$;184.28$;21$;0$;1$;73.47
00036$;737812$;01568$;Nabídky pro zákazníky$;2989$;Nádobí Robeta 1L citrón$;ks$;0.00$;12.64$;21$;12$;1$;2.51
00036$;737812$;01568$;Nabídky pro zákazníky$;1464$;Nádobí Lena Industrial 5kg$;kan$;0.00$;49.25$;21$;0$;1$;13.25
00036$;737812$;01568$;Nabídky pro zákazníky$;4788$;WC èistiè HIT 750ml Industrial$;ks$;0.00$;15.10$;21$;12$;1$;3.88
00036$;737812$;01568$;Nabídky pro zákazníky$;1586$;Hadr na podlahu bílı Aratex 2 50x60cm$;ks$;0.00$;7.73$;21$;50$;1$;2.08
00036$;737812$;01568$;Nabídky pro zákazníky$;3195$;Prachovka fialovı lem-bílá Heidi 40x40cm$;ks$;0.00$;6.13$;21$;50$;1$;1.63
00036$;737812$;01568$;Nabídky pro zákazníky$;0909$;Pytle 120L/40mi 70x110cm role-25ks èerná$;rol$;0.00$;46.45$;21$;10$;1$;9.20
00036$;737812$;01568$;Nabídky pro zákazníky$;3226$;Taška mikro 10kg pruhy 100ks$;bal$;0.00$;21.89$;21$;20$;1$;4.52
00036$;737812$;01568$;Nabídky pro zákazníky$;1459$;\O\Sáèky mikrot.20x30/500ks role$;rol$;0.00$;27.26$;21$;0$;1$;6.56
00036$;737812$;01568$;Nabídky pro zákazníky$;2798$;Sáèky do koše 60l 58x68 /7mi 20k TopStar$;rol$;0.00$;11.16$;21$;40$;1$;3.16
00036$;737812$;01568$;Nabídky pro zákazníky$;1221$;Hùl kovová 130cm hrubı závit$;ks$;0.00$;15.62$;21$;24$;1$;5.22
00036$;737812$;01568$;Nabídky pro zákazníky$;2102$;Tekuté mıdlo 5l Clear Body Natural/Blue$;kan$;0.00$;42.04$;21$;0$;1$;15.14
00036$;737812$;01568$;Nabídky pro zákazníky$;0317$;Tekuté mıdlo 5l Antibakter. Riva$;kan$;0.00$;92.51$;21$;0$;1$;21.24
00036$;737812$;01568$;Nabídky pro zákazníky$;4660$;Zubní pasta Rebi Dental 90g          /12$;ks$;0.00$;10.58$;21$;144$;1$;3.06
